Road ID,Length,Capacity,Vehicle Count,Congestion Factor
2499,21.8571,4,0,0
2498,36.0588,7,0,0
2497,36.0588,7,0,0
2496,21.8571,4,0,0
2495,36.0588,7,0,0
2494,21.8571,4,0,0
2493,21.8571,4,0,0
2492,36.0588,7,0,0
2491,21.8571,4,0,0
2490,36.0588,7,0,0
2489,21.8571,4,0,0
2488,36.0588,7,0,0
2487,21.8571,4,0,0
2486,36.0588,7,0,0
2485,36.0588,7,0,0
2484,21.8571,4,0,0
2483,36.0588,7,0,0
2482,21.8571,4,0,0
2481,36.0588,7,0,0
2480,21.8571,4,0,0
2479,36.0588,7,0,0
2478,21.8571,4,0,0
2477,21.8571,4,0,0
2476,36.0588,7,0,0
2475,36.0588,7,0,0
2474,21.8571,4,0,0
2473,36.0588,7,0,0
2472,21.8571,4,0,0
2471,36.0588,7,0,0
2470,36.0588,7,0,0
2469,21.8571,4,0,0
2468,36.0588,7,0,0
2467,21.8571,4,0,0
2466,36.0588,7,0,0
2465,36.0588,7,0,0
2464,21.8571,4,0,0
2463,36.0588,7,0,0
2462,21.8571,4,0,0
2461,36.0588,7,0,0
2460,21.8571,4,0,0
2459,36.0588,7,0,0
2458,21.8571,4,0,0
2457,36.0588,7,0,0
2456,21.8571,4,0,0
2455,21.8571,4,0,0
2454,21.8571,4,0,0
2453,21.8571,4,0,0
2452,36.0588,7,0,0
2451,21.8571,4,0,0
2450,36.0588,7,0,0
2449,21.8571,4,0,0
2448,21.8571,4,0,0
2447,36.0588,7,0,0
2446,21.8571,4,0,0
2445,36.0588,7,0,0
2444,36.0588,7,0,0
2443,36.0588,7,0,0
2442,21.8571,4,0,0
2441,36.0588,7,0,0
2440,36.0588,7,0,0
2439,21.8571,4,0,0
2438,36.0588,7,0,0
2437,36.0588,7,0,0
2436,36.0588,7,0,0
2435,21.8571,4,0,0
2434,21.8571,4,0,0
2433,36.0588,7,0,0
2432,21.8571,4,0,0
2431,36.0588,7,0,0
2430,36.0588,7,0,0
2429,36.0588,7,0,0
2428,32.6471,6,0,0
2427,32.6471,6,0,0
2426,845,506,0,0
2425,32.6471,6,0,0
2424,32.6471,6,0,0
2423,845,506,0,0
2422,32.6471,6,0,0
2421,32.6471,6,0,0
2420,32.6471,6,0,0
2419,845,506,0,0
2418,32.6471,6,0,0
2417,32.6471,6,0,0
2416,845,507,0,0
2415,845,506,0,0
2414,23,4,0,0
2413,39.5,7,0,0
2412,23,4,0,0
2411,39.5,7,0,0
2410,23,4,0,0
2409,23,4,0,0
2408,23,4,0,0
2407,23,4,0,0
2406,39.5,7,0,0
2405,23,4,0,0
2404,39.5,7,0,0
2403,23,4,0,0
2402,23,4,0,0
2401,23,4,0,0
2400,39.5,7,0,0
2399,39.5,7,0,0
2398,23,4,0,0
2397,39.5,7,0,0
2396,23,4,0,0
2395,39.5,7,0,0
2394,23,4,0,0
2393,39.5,7,0,0
2392,39.5,7,0,0
2391,39.5,7,0,0
2390,39.5,7,0,0
2389,39.5,7,0,0
2388,39.5,7,0,0
2387,39.5,7,0,0
2386,39.5,7,0,0
2385,23,4,0,0
2384,39.5,7,0,0
2383,39.5,7,0,0
2382,23,4,0,0
2381,39.5,7,0,0
2380,23,4,0,0
2379,39.5,7,0,0
2378,39.5,7,0,0
2377,23,4,0,0
2376,39.5,7,0,0
2375,23,4,0,0
2374,23,4,0,0
2373,23,4,0,0
2372,39.5,7,0,0
2371,23,4,0,0
2370,23,4,0,0
2369,23,4,0,0
2368,39.5,7,0,0
2367,23,4,0,0
2366,23,4,0,0
2365,39.5,7,0,0
2364,23,4,0,0
2363,39.5,7,0,0
2362,39.5,7,0,0
2361,23,4,0,0
2360,23,4,0,0
2359,23,4,0,0
2358,23,4,0,0
2357,23,4,0,0
2356,23,4,0,0
2355,23,4,0,0
2354,23,4,0,0
2353,23,4,0,0
2352,23,4,0,0
2351,23,4,0,0
2350,23,4,0,0
2349,23,4,0,0
2348,23,4,0,0
2347,23,4,0,0
2346,20.2653,4,0,0
2345,21.8636,4,0,0
2344,21.8636,4,0,0
2343,21.8636,4,0,0
2342,20.2653,4,0,0
2341,21.8636,4,0,0
2340,21.8636,4,0,0
2339,20.2653,4,0,0
2338,21.8636,4,0,0
2337,21.8636,4,0,0
2336,21.8636,4,0,0
2335,20.2653,4,0,0
2334,21.8636,4,0,0
2333,21.8636,4,0,0
2332,21.8636,4,0,0
2331,20.2653,4,0,0
2330,21.8636,4,0,0
2329,20.2653,4,0,0
2328,21.8636,4,0,0
2327,20.2653,4,0,0
2326,20.2653,4,0,0
2325,21.8636,4,0,0
2324,20.2653,4,0,0
2323,21.8636,4,0,0
2322,20.2653,4,0,0
2321,21.8636,4,0,0
2320,21.8636,4,0,0
2319,20.2653,4,0,0
2318,21.8636,4,0,0
2317,20.2653,4,0,0
2316,20.2653,4,0,0
2315,21.8636,4,0,0
2314,20.2653,4,0,0
2313,21.8636,4,0,0
2312,21.8636,4,0,0
2311,20.2653,4,0,0
2310,21.8636,4,0,0
2309,20.2653,4,0,0
2308,21.8636,4,0,0
2307,20.2653,4,0,0
2306,21.8636,4,0,0
2305,20.2653,4,0,0
2304,21.8636,4,0,0
2303,20.2653,4,0,0
2302,20.2653,4,0,0
2301,20.2653,4,0,0
2300,21.8636,4,0,0
2299,20.2653,4,0,0
2298,20.2653,4,0,0
2297,20.2653,4,0,0
2296,20.2653,4,0,0
2295,20.2653,4,0,0
2294,20.2653,4,0,0
2293,21.8636,4,0,0
2292,20.2653,4,0,0
2291,21.8636,4,0,0
2290,20.2653,4,0,0
2289,21.8636,4,0,0
2288,20.2653,4,0,0
2287,21.8636,4,0,0
2286,20.2653,4,0,0
2285,20.2653,4,0,0
2284,21.8636,4,0,0
2283,20.2653,4,0,0
2282,21.8636,4,0,0
2281,20.2653,4,0,0
2280,21.8636,4,0,0
2279,20.2653,4,0,0
2278,21.8636,4,0,0
2277,20.2653,4,0,0
2276,21.8636,4,0,0
2275,21.8636,4,0,0
2274,20.2653,4,0,0
2273,20.2653,4,0,0
2272,20.2653,4,0,0
2271,21.8636,4,0,0
2270,21.8636,4,0,0
2269,20.2653,4,0,0
2268,21.8636,4,0,0
2267,21.8636,4,0,0
2266,21.8636,4,0,0
2265,21.8636,4,0,0
2264,20.2653,4,0,0
2263,21.8636,4,0,0
2262,20.2653,4,0,0
2261,21.8636,4,0,0
2260,20.2653,4,0,0
2259,21.8636,4,0,0
2258,21.8636,4,0,0
2257,21.8636,4,0,0
2256,21.8636,4,0,0
2255,20.2653,4,0,0
2254,21.8636,4,0,0
2253,20.2653,4,0,0
2252,21.8636,4,0,0
2251,21.8636,4,0,0
2250,20.2653,4,0,0
2249,21.8636,4,0,0
2248,20.2653,4,0,0
2247,21.8636,4,0,0
2246,20.2653,4,0,0
2245,20.2653,4,0,0
2244,20.2653,4,0,0
2243,21.8636,4,0,0
2242,21.8636,4,0,0
2241,21.8636,4,0,0
2240,20.2653,4,0,0
2239,20.2653,4,0,0
2238,21.8636,4,0,0
2237,20.2653,4,0,0
2236,21.8636,4,0,0
2235,20.2653,4,0,0
2234,21.8636,4,0,0
2233,20.2653,4,0,0
2232,20.2653,4,0,0
2231,21.8636,4,0,0
2230,20.2653,4,0,0
2229,21.8636,4,0,0
2228,20.2653,4,0,0
2227,21.8636,4,0,0
2226,20.2653,4,0,0
2225,20.2653,4,0,0
2224,20.2653,4,0,0
2223,21.8636,4,0,0
2222,20.2653,4,0,0
2221,20.2653,4,0,0
2220,21.8636,4,0,0
2219,20.2653,4,0,0
2218,20.2653,4,0,0
2217,21.8636,4,0,0
2216,21.8636,4,0,0
2215,20.2653,4,0,0
2214,20.2653,4,0,0
2213,21.8636,4,0,0
2212,21.8636,4,0,0
2211,20.2653,4,0,0
2210,21.8636,4,0,0
2209,20.2653,4,0,0
2208,20.2653,4,0,0
2207,21.8636,4,0,0
2206,20.2653,4,0,0
2205,21.8636,4,0,0
2204,20.2653,4,0,0
2203,21.8636,4,0,0
2202,21.8636,4,0,0
2201,20.2653,4,0,0
2200,21.8636,4,0,0
2199,20.2653,4,0,0
2198,20.2653,4,0,0
2197,21.8636,4,0,0
2196,20.2653,4,0,0
2195,21.8636,4,0,0
2194,20.2653,4,0,0
2193,21.8636,4,0,0
2192,20.2653,4,0,0
2191,21.8636,4,0,0
2190,20.2653,4,0,0
2189,21.8636,4,0,0
2188,20.2653,4,0,0
2187,21.8636,4,0,0
2186,21.8636,4,0,0
2185,21.8636,4,0,0
2184,21.8636,4,0,0
2183,20.2653,4,0,0
2182,21.8636,4,0,0
2181,20.2653,4,0,0
2180,21.8636,4,0,0
2179,20.2653,4,0,0
2178,21.8636,4,0,0
2177,21.8636,4,0,0
2176,20.2653,4,0,0
2175,21.8636,4,0,0
2174,21.8636,4,0,0
2173,20.2653,4,0,0
2172,20.2653,4,0,0
2171,21.8636,4,0,0
2170,20.2653,4,0,0
2169,21.8636,4,0,0
2168,21.8636,4,0,0
2167,21.8636,4,0,0
2166,20.2653,4,0,0
2165,21.8636,4,0,0
2164,21.8636,4,0,0
2163,21.8636,4,0,0
2162,20.2653,4,0,0
2161,21.8636,4,0,0
2160,20.2653,4,0,0
2159,21.8636,4,0,0
2158,21.8636,4,0,0
2157,21.8636,4,0,0
2156,20.2653,4,0,0
2155,21.8636,4,0,0
2154,20.2653,4,0,0
2153,21.8636,4,0,0
2152,21.8636,4,0,0
2151,20.2653,4,0,0
2150,20.2653,4,0,0
2149,21.8636,4,0,0
2148,20.2653,4,0,0
2147,21.8636,4,0,0
2146,20.2653,4,0,0
2145,21.8636,4,0,0
2144,20.2653,4,0,0
2143,21.8636,4,0,0
2142,20.2653,4,0,0
2141,21.8636,4,0,0
2140,20.2653,4,0,0
2139,20.2653,4,0,0
2138,21.8636,4,0,0
2137,21.8636,4,0,0
2136,20.2653,4,0,0
2135,20.2653,4,0,0
2134,20.2653,4,0,0
2133,21.8636,4,0,0
2132,20.2653,4,0,0
2131,21.8636,4,0,0
2130,21.8636,4,0,0
2129,20.2653,4,0,0
2128,21.8636,4,0,0
2127,20.2653,4,0,0
2126,21.8636,4,0,0
2125,20.2653,4,0,0
2124,21.8636,4,0,0
2123,20.2653,4,0,0
2122,21.8636,4,0,0
2121,20.2653,4,0,0
2120,21.8636,4,0,0
2119,20.2653,4,0,0
2118,20.2653,4,0,0
2117,20.2653,4,0,0
2116,21.8636,4,0,0
2115,21.8636,4,0,0
2114,20.2653,4,0,0
2113,21.8636,4,0,0
2112,20.2653,4,0,0
2111,21.8636,4,0,0
2110,20.2653,4,0,0
2109,21.8636,4,0,0
2108,21.8636,4,0,0
2107,21.8636,4,0,0
2106,21.8636,4,0,0
2105,20.2653,4,0,0
2104,21.8636,4,0,0
2103,20.2653,4,0,0
2102,21.8636,4,0,0
2101,20.2653,4,0,0
2100,21.8636,4,0,0
2099,20.2653,4,0,0
2098,21.8636,4,0,0
2097,21.8636,4,0,0
2096,20.2653,4,0,0
2095,20.2653,4,0,0
2094,20.2653,4,0,0
2093,20.2653,4,0,0
2092,21.8636,4,0,0
2091,21.8636,4,0,0
2090,20.2653,4,0,0
2089,21.8636,4,0,0
2088,21.8636,4,0,0
2087,20.2653,4,0,0
2086,21.8636,4,0,0
2085,20.2653,4,0,0
2084,21.8636,4,0,0
2083,20.2653,4,0,0
2082,21.8636,4,0,0
2081,20.2653,4,0,0
2080,21.8636,4,0,0
2079,21.8636,4,0,0
2078,21.8636,4,0,0
2077,20.2653,4,0,0
2076,20.2653,4,0,0
2075,21.8636,4,0,0
2074,21.8636,4,0,0
2073,21.8636,4,0,0
2072,20.2653,4,0,0
2071,21.8636,4,0,0
2070,20.2653,4,0,0
2069,20.2653,4,0,0
2068,21.8636,4,0,0
2067,20.2653,4,0,0
2066,21.8636,4,0,0
2065,20.2653,4,0,0
2064,21.8636,4,0,0
2063,20.2653,4,0,0
2062,21.8636,4,0,0
2061,20.2653,4,0,0
2060,21.8636,4,0,0
2059,20.2653,4,0,0
2058,21.8636,4,0,0
2057,20.2653,4,0,0
2056,21.8636,4,0,0
2055,21.8636,4,0,0
2054,20.2653,4,0,0
2053,21.8636,4,0,0
2052,20.2653,4,0,0
2051,21.8636,4,0,0
2050,21.8636,4,0,0
2049,20.2653,4,0,0
2048,21.8636,4,0,0
2047,20.2653,4,0,0
2046,20.2653,4,0,0
2045,21.8636,4,0,0
2044,20.2653,4,0,0
2043,21.8636,4,0,0
2042,20.2653,4,0,0
2041,21.8636,4,0,0
2040,20.2653,4,0,0
2039,21.8636,4,0,0
2038,21.8636,4,0,0
2037,21.8636,4,0,0
2036,21.8636,4,0,0
2035,20.2653,4,0,0
2034,20.2653,4,0,0
2033,21.8636,4,0,0
2032,20.2653,4,0,0
2031,21.8636,4,0,0
2030,20.2653,4,0,0
2029,21.8636,4,0,0
2028,20.2653,4,0,0
2027,21.8636,4,0,0
2026,21.8636,4,0,0
2025,21.8636,4,0,0
2024,20.2653,4,0,0
2023,21.8636,4,0,0
2022,20.2653,4,0,0
2021,21.8636,4,0,0
2020,20.2653,4,0,0
2019,21.8636,4,0,0
2018,21.8636,4,0,0
2017,20.2653,4,0,0
2016,21.8636,4,0,0
2015,20.2653,4,0,0
2014,20.2653,4,0,0
2013,21.8636,4,0,0
2012,20.2653,4,0,0
2011,20.2653,4,0,0
2010,21.8636,4,0,0
2009,20.2653,4,0,0
2008,20.2653,4,0,0
2007,20.2653,4,0,0
2006,21.8636,4,0,0
2005,20.2653,4,0,0
2004,20.2653,4,0,0
2003,21.8636,4,0,0
2002,20.2653,4,0,0
2001,21.8636,4,0,0
2000,20.2653,4,0,0
1999,21.8636,4,0,0
1998,20.2653,4,0,0
1997,21.8636,4,0,0
1996,20.2653,4,0,0
1995,20.2653,4,0,0
1994,21.8636,4,0,0
1993,20.2653,4,0,0
1992,21.8636,4,0,0
1991,20.2653,4,0,0
1990,20.2653,4,0,0
1989,21.8636,4,0,0
1988,20.2653,4,0,0
1987,20.2653,4,0,0
1986,21.8636,4,0,0
1985,21.8636,4,0,0
1984,20.2653,4,0,0
1983,20.2653,4,0,0
1982,21.8636,4,0,0
1981,20.2653,4,0,0
1980,21.8636,4,0,0
1979,20.2653,4,0,0
1978,20.2653,4,0,0
1977,21.8636,4,0,0
1976,21.8636,4,0,0
1975,21.8636,4,0,0
1974,20.2653,4,0,0
1973,21.8636,4,0,0
1972,20.2653,4,0,0
1971,20.2653,4,0,0
1970,21.8636,4,0,0
1969,20.2653,4,0,0
1968,21.8636,4,0,0
1967,20.2653,4,0,0
1966,21.8636,4,0,0
1965,20.2653,4,0,0
1964,21.8636,4,0,0
1963,20.2653,4,0,0
1962,20.2653,4,0,0
1961,21.8636,4,0,0
1960,21.8636,4,0,0
1959,20.2653,4,0,0
1958,20.2653,4,0,0
1957,21.8636,4,0,0
1956,20.2653,4,0,0
1955,21.8636,4,0,0
1954,20.2653,4,0,0
1953,21.8636,4,0,0
1952,21.8636,4,0,0
1951,20.2653,4,0,0
1950,20.2653,4,0,0
1949,21.8636,4,0,0
1948,20.2653,4,0,0
1947,21.8636,4,0,0
1946,20.2653,4,0,0
1945,20.2653,4,0,0
1944,21.8636,4,0,0
1943,21.8636,4,0,0
1942,20.2653,4,0,0
1941,21.8636,4,0,0
1940,20.2653,4,0,0
1939,21.8636,4,0,0
1938,20.2653,4,0,0
1937,21.8636,4,0,0
1936,20.2653,4,0,0
1935,20.2653,4,0,0
1934,21.8636,4,0,0
1933,20.2653,4,0,0
1932,21.8636,4,0,0
1931,21.8636,4,0,0
1930,20.2653,4,0,0
1929,20.2653,4,0,0
1928,20.2653,4,0,0
1927,21.8636,4,0,0
1926,21.8636,4,0,0
1925,20.2653,4,0,0
1924,21.8636,4,0,0
1923,20.2653,4,0,0
1922,21.8636,4,0,0
1921,20.2653,4,0,0
1920,21.8636,4,0,0
1919,20.2653,4,0,0
1918,21.8636,4,0,0
1917,21.8636,4,0,0
1916,21.8636,4,0,0
1915,20.2653,4,0,0
1914,21.8636,4,0,0
1913,20.2653,4,0,0
1912,21.8636,4,0,0
1911,21.8636,4,0,0
1910,20.2653,4,0,0
1909,20.2653,4,0,0
1908,20.2653,4,0,0
1907,20.2653,4,0,0
1906,21.8636,4,0,0
1905,20.2653,4,0,0
1904,20.2653,4,0,0
1903,21.8636,4,0,0
1902,20.2653,4,0,0
1901,21.8636,4,0,0
1900,20.2653,4,0,0
1899,21.8636,4,0,0
1898,20.2653,4,0,0
1897,21.8636,4,0,0
1896,20.2653,4,0,0
1895,21.8636,4,0,0
1894,20.2653,4,0,0
1893,21.8636,4,0,0
1892,20.2653,4,0,0
1891,20.2653,4,0,0
1890,21.8636,4,0,0
1889,20.2653,4,0,0
1888,21.8636,4,0,0
1887,20.2653,4,0,0
1886,20.2653,4,0,0
1885,21.8636,4,0,0
1884,20.2653,4,0,0
1883,21.8636,4,0,0
1882,21.8636,4,0,0
1881,20.2653,4,0,0
1880,21.8636,4,0,0
1879,21.8636,4,0,0
1878,21.8636,4,0,0
1877,20.2653,4,0,0
1876,21.8636,4,0,0
1875,21.8636,4,0,0
1874,20.2653,4,0,0
1873,21.8636,4,0,0
1872,20.2653,4,0,0
1871,21.8636,4,0,0
1870,21.8636,4,0,0
1869,20.2653,4,0,0
1868,21.8636,4,0,0
1867,20.2653,4,0,0
1866,20.2653,4,0,0
1865,21.8636,4,0,0
1864,20.2653,4,0,0
1863,21.8636,4,0,0
1862,20.2653,4,0,0
1861,20.2653,4,0,0
1860,20.2653,4,0,0
1859,21.8636,4,0,0
1858,20.2653,4,0,0
1857,21.8636,4,0,0
1856,20.2653,4,0,0
1855,21.8636,4,0,0
1854,20.2653,4,0,0
1853,21.8636,4,0,0
1852,20.2653,4,0,0
1851,21.8636,4,0,0
1850,20.2653,4,0,0
1849,21.8636,4,0,0
1848,20.2653,4,0,0
1847,20.2653,4,0,0
1846,21.8636,4,0,0
1845,20.2653,4,0,0
1844,20.2653,4,0,0
1843,20.2653,4,0,0
1842,21.8636,4,0,0
1841,20.2653,4,0,0
1840,20.2653,4,0,0
1839,20.2653,4,0,0
1838,20.2653,4,0,0
1837,21.8636,4,0,0
1836,20.2653,4,0,0
1835,20.2653,4,0,0
1834,21.8636,4,0,0
1833,21.8636,4,0,0
1832,20.2653,4,0,0
1831,21.8636,4,0,0
1830,21.8636,4,0,0
1829,21.8636,4,0,0
1828,21.8636,4,0,0
1827,20.2653,4,0,0
1826,21.8636,4,0,0
1825,20.2653,4,0,0
1824,20.2653,4,0,0
1823,21.8636,4,0,0
1822,20.2653,4,0,0
1821,20.2653,4,0,0
1820,21.8636,4,0,0
1819,21.8636,4,0,0
1818,20.2653,4,0,0
1817,21.8636,4,0,0
1816,20.2653,4,0,0
1815,20.2653,4,0,0
1814,21.8636,4,0,0
1813,21.8636,4,0,0
1812,20.2653,4,0,0
1811,20.2653,4,0,0
1810,21.8636,4,0,0
1809,21.8636,4,0,0
1808,21.8636,4,0,0
1807,20.2653,4,0,0
1806,21.8636,4,0,0
1805,20.2653,4,0,0
1804,21.8636,4,0,0
1803,20.2653,4,0,0
1802,21.8636,4,0,0
1801,20.2653,4,0,0
1800,20.2653,4,0,0
1799,20.2653,4,0,0
1798,21.8636,4,0,0
1797,20.2653,4,0,0
1796,21.8636,4,0,0
1795,20.2653,4,0,0
1794,20.2653,4,0,0
1793,21.8636,4,0,0
1792,20.2653,4,0,0
1791,20.2653,4,0,0
1790,21.8636,4,0,0
1789,20.2653,4,0,0
1788,21.8636,4,0,0
1787,20.2653,4,0,0
1786,21.8636,4,0,0
1785,20.2653,4,0,0
1784,21.8636,4,0,0
1783,21.8636,4,0,0
1782,20.2653,4,0,0
1781,21.8636,4,0,0
1780,20.2653,4,0,0
1779,20.2653,4,0,0
1778,21.8636,4,0,0
1777,20.2653,4,0,0
1776,21.8636,4,0,0
1775,21.8636,4,0,0
1774,20.2653,4,0,0
1773,21.8636,4,0,0
1772,20.2653,4,0,0
1771,20.2653,4,0,0
1770,20.2653,4,0,0
1769,21.8636,4,0,0
1768,20.2653,4,0,0
1767,21.8636,4,0,0
1766,21.8636,4,0,0
1765,20.2653,4,0,0
1764,21.8636,4,0,0
1763,20.2653,4,0,0
1762,20.2653,4,0,0
1761,21.8636,4,0,0
1760,21.8636,4,0,0
1759,20.2653,4,0,0
1758,21.8636,4,0,0
1757,21.8636,4,0,0
1756,20.2653,4,0,0
1755,21.8636,4,0,0
1754,20.2653,4,0,0
1753,21.8636,4,0,0
1752,21.8636,4,0,0
1751,20.2653,4,0,0
1750,21.8636,4,0,0
1749,21.8636,4,0,0
1748,20.2653,4,0,0
1747,20.2653,4,0,0
1746,20.2653,4,0,0
1745,21.8636,4,0,0
1744,21.8636,4,0,0
1743,21.8636,4,0,0
1742,20.2653,4,0,0
1741,20.2653,4,0,0
1740,21.8636,4,0,0
1739,20.2653,4,0,0
1738,20.2653,4,0,0
1737,20.2653,4,0,0
1736,20.2653,4,0,0
1735,21.8636,4,0,0
1734,20.2653,4,0,0
1733,21.8636,4,0,0
1732,20.2653,4,0,0
1731,21.8636,4,0,0
1730,21.8636,4,0,0
1729,21.8636,4,0,0
1728,21.8636,4,0,0
1727,20.2653,4,0,0
1726,21.8636,4,0,0
1725,21.8636,4,0,0
1724,21.8636,4,0,0
1723,20.2653,4,0,0
1722,21.8636,4,0,0
1721,21.8636,4,0,0
1720,20.2653,4,0,0
1719,20.2653,4,0,0
1718,21.8636,4,0,0
1717,20.2653,4,0,0
1716,21.8636,4,0,0
1715,20.2653,4,0,0
1714,21.8636,4,0,0
1713,20.2653,4,0,0
1712,21.8636,4,0,0
1711,21.8636,4,0,0
1710,20.2653,4,0,0
1709,21.8636,4,0,0
1708,21.8636,4,0,0
1707,21.8636,4,0,0
1706,21.8636,4,0,0
1705,20.2653,4,0,0
1704,21.8636,4,0,0
1703,20.2653,4,0,0
1702,21.8636,4,0,0
1701,20.2653,4,0,0
1700,20.2653,4,0,0
1699,21.8636,4,0,0
1698,20.2653,4,0,0
1697,20.2653,4,0,0
1696,21.8636,4,0,0
1695,20.2653,4,0,0
1694,21.8636,4,0,0
1693,20.2653,4,0,0
1692,21.8636,4,0,0
1691,20.2653,4,0,0
1690,21.8636,4,0,0
1689,20.2653,4,0,0
1688,21.8636,4,0,0
1687,20.2653,4,0,0
1686,21.8636,4,0,0
1685,20.2653,4,0,0
1684,20.2653,4,0,0
1683,21.8636,4,0,0
1682,20.2653,4,0,0
1681,21.8636,4,0,0
1680,21.8636,4,0,0
1679,20.2653,4,0,0
1678,20.2653,4,0,0
1677,21.8636,4,0,0
1676,21.8636,4,0,0
1675,20.2653,4,0,0
1674,21.8636,4,0,0
1673,20.2653,4,0,0
1672,20.2653,4,0,0
1671,21.8636,4,0,0
1670,20.2653,4,0,0
1669,21.8636,4,0,0
1668,20.2653,4,0,0
1667,21.8636,4,0,0
1666,20.2653,4,0,0
1665,21.8636,4,0,0
1664,20.2653,4,0,0
1663,21.8636,4,0,0
1662,20.2653,4,0,0
1661,21.8636,4,0,0
1660,20.2653,4,0,0
1659,21.8636,4,0,0
1658,20.2653,4,0,0
1657,20.2653,4,0,0
1656,21.8636,4,0,0
1655,20.2653,4,0,0
1654,21.8636,4,0,0
1653,21.8636,4,0,0
1652,21.8636,4,0,0
1651,21.8636,4,0,0
1650,20.2653,4,0,0
1649,21.8636,4,0,0
1648,20.2653,4,0,0
1647,21.8636,4,0,0
1646,20.2653,4,0,0
1645,21.8636,4,0,0
1644,20.2653,4,0,0
1643,20.2653,4,0,0
1642,21.8636,4,0,0
1641,20.2653,4,0,0
1640,21.8636,4,0,0
1639,20.2653,4,0,0
1638,21.8636,4,0,0
1637,20.2653,4,0,0
1636,21.8636,4,0,0
1635,21.8636,4,0,0
1634,20.2653,4,0,0
1633,21.8636,4,0,0
1632,20.2653,4,0,0
1631,20.2653,4,0,0
1630,21.8636,4,0,0
1629,20.2653,4,0,0
1628,20.2653,4,0,0
1627,21.8636,4,0,0
1626,21.8636,4,0,0
1625,21.8636,4,0,0
1624,20.2653,4,0,0
1623,21.8636,4,0,0
1622,20.2653,4,0,0
1621,21.8636,4,0,0
1620,20.2653,4,0,0
1619,21.8636,4,0,0
1618,20.2653,4,0,0
1617,21.8636,4,0,0
1616,20.2653,4,0,0
1615,21.8636,4,0,0
1614,20.2653,4,0,0
1613,21.8636,4,0,0
1612,20.2653,4,0,0
1611,20.2653,4,0,0
1610,20.2653,4,0,0
1609,20.2653,4,0,0
1608,21.8636,4,0,0
1607,20.2653,4,0,0
1606,21.8636,4,0,0
1605,20.2653,4,0,0
1604,21.8636,4,0,0
1603,20.2653,4,0,0
1602,21.8636,4,0,0
1601,21.8636,4,0,0
1600,20.2653,4,0,0
1599,20.2653,4,0,0
1598,21.8636,4,0,0
1597,20.2653,4,0,0
1596,20.2653,4,0,0
1595,21.8636,4,0,0
1594,20.2653,4,0,0
1593,20.2653,4,0,0
1592,21.8636,4,0,0
1591,20.2653,4,0,0
1590,20.2653,4,0,0
1589,21.8636,4,0,0
1588,21.8636,4,0,0
1587,20.2653,4,0,0
1586,21.8636,4,0,0
1585,20.2653,4,0,0
1584,21.8636,4,0,0
1583,20.2653,4,0,0
1582,20.2653,4,0,0
1581,21.8636,4,0,0
1580,20.2653,4,0,0
1579,21.8636,4,0,0
1578,21.8636,4,0,0
1577,21.8636,4,0,0
1576,20.2653,4,0,0
1575,20.2653,4,0,0
1574,21.8636,4,0,0
1573,20.2653,4,0,0
1572,21.8636,4,0,0
1571,20.2653,4,0,0
1570,21.8636,4,0,0
1569,20.2653,4,0,0
1568,21.8636,4,0,0
1567,21.8636,4,0,0
1566,21.8636,4,0,0
1565,20.2653,4,0,0
1564,20.2653,4,0,0
1563,21.8636,4,0,0
1562,20.2653,4,0,0
1561,21.8636,4,0,0
1560,20.2653,4,0,0
1559,21.8636,4,0,0
1558,21.8636,4,0,0
1557,20.2653,4,0,0
1556,21.8636,4,0,0
1555,20.2653,4,0,0
1554,20.2653,4,0,0
1553,21.8636,4,0,0
1552,20.2653,4,0,0
1551,21.8636,4,0,0
1550,21.8636,4,0,0
1549,20.2653,4,0,0
1548,20.2653,4,0,0
1547,20.2653,4,0,0
1546,20.2653,4,0,0
1545,21.8636,4,0,0
1544,21.8636,4,0,0
1543,21.8636,4,0,0
1542,20.2653,4,0,0
1541,21.8636,4,0,0
1540,20.2653,4,0,0
1539,20.2653,4,0,0
1538,21.8636,4,0,0
1537,20.2653,4,0,0
1536,21.8636,4,0,0
1535,20.2653,4,0,0
1534,21.8636,4,0,0
1533,21.8636,4,0,0
1532,20.2653,4,0,0
1531,20.2653,4,0,0
1530,21.8636,4,0,0
1529,21.8636,4,0,0
1528,21.8636,4,0,0
1527,20.2653,4,0,0
1526,21.8636,4,0,0
1525,20.2653,4,0,0
1524,21.8636,4,0,0
1523,20.2653,4,0,0
1522,20.2653,4,0,0
1521,21.8636,4,0,0
1520,20.2653,4,0,0
1519,21.8636,4,0,0
1518,21.8636,4,0,0
1517,20.2653,4,0,0
1516,21.8636,4,0,0
1515,20.2653,4,0,0
1514,21.8636,4,0,0
1513,20.2653,4,0,0
1512,20.2653,4,0,0
1511,21.8636,4,0,0
1510,20.2653,4,0,0
1509,21.8636,4,0,0
1508,20.2653,4,0,0
1507,21.8636,4,0,0
1506,21.8636,4,0,0
1505,20.2653,4,0,0
1504,21.8636,4,0,0
1503,20.2653,4,0,0
1502,20.2653,4,0,0
1501,21.8636,4,0,0
1500,20.2653,4,0,0
1499,21.8636,4,0,0
1498,21.8636,4,0,0
1497,20.2653,4,0,0
1496,21.8636,4,0,0
1495,20.2653,4,0,0
1494,20.2653,4,0,0
1493,21.8636,4,0,0
1492,20.2653,4,0,0
1491,20.2653,4,0,0
